Unnamed: 0,id,domain,type,url,content,scraped_at,inserted_at,updated_at,title,authors,keywords,meta_keywords,meta_description,tags,summary,source
8060,3275662,trueeconomics.blogspot.com,unknown,https://trueeconomics.blogspot.com/search/label/Max%20Keiser,"“It is not true that people stop pursuing dreams because they grow old, they grow old because they stop pursuing dreams.” Gabriel Garcí­a Márquez





Nassim Nicholas Taleb was asked whether public protests in Athens is a Black Swan Event. He replied: “No. The real Black Swan Event is that people are not rioting against the banks in London and New York.”



",2017-11-18T20:01:27.400599,2018-02-07 23:39:33.852671,2018-02-07 23:39:33.852696,True Economics,"Constantin Gurdgiev, View My Complete Profile",,[''],"Economics, Europe, Financial Markets, Investment, Economics, Financial Crisis, Banks, Finance, Euro, Russia, Ireland, Fiscal, Risk, Hedge, Gold","Press links, Max Keiser, What if Ireland defaults, debt book",,
8061,3275663,trueeconomics.blogspot.com,unknown,https://trueeconomics.blogspot.com/search/label/debt%20book,"“It is not true that people stop pursuing dreams because they grow old, they grow old because they stop pursuing dreams.” Gabriel Garcí­a Márquez





Nassim Nicholas Taleb was asked whether public protests in Athens is a Black Swan Event. He replied: “No. The real Black Swan Event is that people are not rioting against the banks in London and New York.”



",2017-11-18T20:01:27.400599,2018-02-07 23:39:33.852671,2018-02-07 23:39:33.852696,True Economics,"Constantin Gurdgiev, View My Complete Profile",,[''],"Economics, Europe, Financial Markets, Investment, Economics, Financial Crisis, Banks, Finance, Euro, Russia, Ireland, Fiscal, Risk, Hedge, Gold","Press links, Max Keiser, What if Ireland defaults, debt book",,
8062,3275665,trueeconomics.blogspot.com,unknown,http://trueeconomics.blogspot.com/2013/09/192013-wlasze-part-2-weekend-links-on.html,"“It is not true that people stop pursuing dreams because they grow old, they grow old because they stop pursuing dreams.” Gabriel Garcí­a Márquez





Nassim Nicholas Taleb was asked whether public protests in Athens is a Black Swan Event. He replied: “No. The real Black Swan Event is that people are not rioting against the banks in London and New York.”



",2017-11-18T20:01:27.400599,2018-02-07 23:39:33.852671,2018-02-07 23:39:33.852696,"2013: WLASze Part 2: Weekend Links on Arts, Sciences and Zero Economics","Constantin Gurdgiev, View My Complete Profile",,[''],,"Oxford English Dictionary, Vasily Grossman, Io, vulcano, J.D Salinger, visualising books, volcano, Nicola Samori, Jupiter",,
8063,3275666,washingtonsblog.com,bias,http://www.washingtonsblog.com/2011/07/nuclear-problems-in-britain-japan-france-and-the-u-s.html,"Preface: I am not necessarily against nuclear power. But I am against reactor designs chosen – not because they are safe – but because they work on Navy submarines and produce plutonium, and cutting every safety measure in the book, and covering up every nuclear accident worldwide (and see this).

UK

The British government has finally admitted widespread contamination from the Sellafield plant.

The Guardian reports:

Radioactive pollution from the Sellafield nuclear plant in Cumbria has led to children’s teeth across Britain being contaminated with plutonium. The Government has admitted for the first time that Sellafield ‘is a source of plutonium contamination’ across the country. Public Health Minister Melanie Johnson has revealed that a study funded by the Department of Health discovered that the closer a child lived to Sellafield, the higher the levels of plutonium found in their teeth. *** Johnson claimed the levels of plutonium are so minute that there is no health risk to the public. But this is disputed by scientists, MPs and environmental campaigners who have called for an immediate inquiry into how one of the world’s most dangerous materials has been allowed to continue to contaminate children’s teeth. There have long been claims of clusters of childhood leukaemia around Sellafield. *** Professor Eric Wright, of Dundee University Medical School, is one of the country’s leading experts on blood disorders and a member of the committee. He believes that the tiny specks of plutonium in children’s teeth caused by Sellafield radioactive pollution might lead to some people falling ill with cancer. He said: ‘There are genuine concerns that the risks from internal emitters of radiation are more hazardous [than previously thought]. The real question is by how much. Is it two or three times more risky… or more than a hundred?’

For more information on internal emitters, start here.

Japan

A Japanese nuclear power company was caught using employees to ask questions during televised hearing. The employees were told to impersonate private citizens who want nuclear reactors restarted.

Reuters reports on the political fallout of this and other shenanigans:

A Japanese nuclear power plant has come under fire for trying to sway the outcome of a public forum on atomic safety, dealing a fresh blow to the industry’s credibility four months after the world’s biggest nuclear disaster since Chernobyl. An employee with Kyushu Electric Power Co instructed workers at the utility and its affiliates to pose as ordinary citizens and send e-mails backing the restart of nuclear reactors in southern Japan to a televised public hearing. *** Analysts say the scandal reflects panic in Japan’s atomic power industry, long coddled by political, corporate and regulatory interests dubbed the “nuclear village” but now facing growing anti-nuclear sentiment as workers battle to end the Fukushima crisis. “There is growing suspicion that power companies are playing fast and loose with data to support their cause and will go so far as to orchestrate public support,” said Jeffrey Kingston, director of Asian studies at Temple University’s Japan campus. “The more the media pulls back the veil, the angrier the public is getting.” The e-mail scandal has been daily fodder for mainstream media, often accused of being soft on the industry. Public trust in utilities and their regulators has already been dented by patchy and slow disclosure about the crisis at Tokyo Electric Power Co’s Fukushima plant. “They (Tokyo Electric) have zero credibility,” Kingston said. Industry critics said the e-mail scandal was no surprise, but added it nonetheless deepened doubts about both safety and whether threatened power outages were a real risk. “The public reaction is leaning against nuclear power and I think the utilities feel a sense of crisis,” said Harumi Kondaiji, a local lawmaker in the western city of Tsuruga, host to three reactors. “At this point, we cannot believe them.” *** Even local authorities previously inclined to take the utilities at their word expressed anger. “We thought we had a relationship of trust, but now there are cracks,” Hideo Kishimoto, mayor of the southern town of Genkai which hosts the Kyushu Electric reactors in question, told a TV broadcaster.

Similarly, the Japan Times reports:

The Atomic Energy Society of Japan … issued a statement criticizing the government, Tokyo Electric Power Co. and other related institutions for delays and insufficiency in their disclosure of information concerning the accidents at Tepco’s Fukushima No. 1 nuclear power plant *** Since the Atomic Energy Society of Japan is regarded as close to Japan’s nuclear power establishment, the criticism bears importance all the more. *** The following point is especially important. The society notes that there is the possibility that the damage to people’s health from radiation exposure has increased because the government, Tepco and other related institutions did not properly disclose information on the status of the nuclear accidents and the environmental contamination by radioactive substances. *** The society notes that such vital information as the temperature of the lower section of the pressure vessels, the volume and temperature of the coolant water in the lower part of the pressure vessels, and the temperature of the molten nuclear fuel have yet to be released.

Tepco temporarily shut down the cooling system at the Fukushima Daini power complex, 7 miles from the leaking Fukushima Daiichi reactors. As Reuters notes:

The operator of Japan’s Fukushima Daini nuclear power plant, located near the tsunami-crippled Daiichi plant, on Thursday halted the cooling system at one of its reactors after electrical sparks were detected, Kyodo news agency reported.

While Tepco promised to restart the cooling system the same day (and presumably has or will soon re-start it), I have found no confirmation yet that this has occurred.

There was a fire at a third Japanese plant. As AGI reports:

[A] fire started in the nuclear waste disposal plant near reactor No. 2 in Tokai, in the East of Japan. Official sources reported that the blaze is now under control and that no radioactive material leak occurred.

The Japanese are “stress testing” other nuclear plants. For example, as NHK reports:



Nuke plant fails quake-resistance check … The Japanese government has found that electrical equipment at a nuclear power plant in eastern Japan does not meet earthquake-resistance standards. The Nuclear and Industrial Safety Agency inspected nuclear power plants nationwide after the March 11th earthquake damaged equipment at the Fukushima Daiichi nuclear power plant … The agency found that the level of quake-resistance of the electrical equipment at Tokai Daini nuclear power plant in Ibaraki Prefecture was below the standard set by power companies.

The one bright spot out of Japan was that the 3.3-ton device which had fallen into and crushed the Monju fast-breeder reactor was successfully removed, after a year of trying.

France

A transformer exploded and caught fire at the Tricastin, Saint-Paul-Trois-Châteaux (Drôme) nuclear power plant. Deutsche Presse Agentur noted on July 2nd:



In the southern French nuclear plant Tricastin it came to French media reports of an explosion. On the grounds of the southern French nuclear plant Tricastin, there have been media reports in France after a transformer explosion and fire. The fire department was able to bring the fire under control in the afternoon, it said on the website of the regional newspaper “Dauphine Libere” on Saturday. People were not injured. The management of the nuclear power plant north of Marseille on the incident itself did not immediately comment. The transformer was part of the reactor block 1, which is currently shut down, and was located outside the nuclear zone. Residents had reported thick black smoke. The nuclear power plant Tricastin with four pressurized water reactors of 915 megawatts each is in operation since 1981.

This wasn’t a huge accident, but it shows that the French are not immune from problems.

United States

There was a small leak in a nuclear reactor on a North Carolina college campus.

WRAL notes:

North Carolina State University officials said Thursday that there is a low-level water leak in the liner that surrounds the campus nuclear reactor, but that it poses no danger to the public. University spokesman Keith Nichols described the leak, discovered Saturday, as the size of a pinhead and that it was leaking about 10 gallons per hour from the 15,000-gallon tank. *** Nichols said it would be considered a public threat if the reactor were leaking at 350 gallons per hour. The university is in the process of repairing the leak

WTVD reports:

NC State said the leak was suspected on Friday and confirmed on Saturday. It said the public was not informed sooner because of the low level of danger. The amount of radioactivity was compared to what someone might receive getting an x-ray. The school says the leak is so small that special equipment is required to detect its location in the reactor’s lining. The company that can do that will not be in Raleigh until next week. In the meantime, the leak is being closely monitored. The reactor has been shut down since the leak was discovered.

(I’m not trying to blow this out of proportion; it was, indeed, a small leak.)

The Fort Calhoun nuclear power plant is still surrounded by floodwaters. Because there is so little information being released, it is difficult to assess the situation. As Xinuanet notes:

The Fort Calhoun plant north of Omaha in the US state of Nebraska has been surrounded by flood water from the Missouri River for over ten days. As worries mount, US authorities have reassured the public the plant is safe. Could this be another Fukushima? Operators of the Fort Calhoun plant say no. But pictures like this make it hard to believe the official statement that only part of the utilities are flooded. *** Plant operator, Omaha Public Power, says all key buildings in the plant are secure. No flooding, no meltdown, no radioactive leakage. They say the plant has nine power sources, and two backup generators, making a Fukushima scenario impossible. They’ve received some backing from the independent Union of Concerned Scientists. The group says despite some flooding inside, there are no severe safety problems.

Indeed, the plant’s operator is attempting to reinstall the AquaDam barrier tomorrow.

But nuclear expert Arnie Gundersen warns that the greatest danger would be if the intake structure – which is closest to the river – floods, as that is the structure which cools the reactor and spent fuel:

[youtube http://www.youtube.com/watch?v=4ESVDI2OQZ4]

As the New York Times pointed out last month:

A year ago, those new defenses were not in place, and the plant’s hard barriers could have failed against a 1,010-foot flood, the Nuclear Regulatory Commission contends in a yearlong inspection and enforcement action against the plant’s operator, the Omaha Public Power District (OPPD). *** NRC inspectors concluded that at flooding levels above 1,008 feet, the plant “would experience a loss of offsite power and loss of intake structure” and water pumps providing essential cooling water to the plant.

Here’s a photo and drawing of the intake building:

My gut feeling is that Fort Calhoun will remain safe unless one of the upstream dams fails, or unless there is alot more rain than forecast.

A raging wildfire threatened to release plutonium and uranium from the Los Alamos National Laboratory. While the fire has burned areas polluted in the past with radioactive waste, firefighters have been heroically battling to keep the blaze away from the lab grounds itself. With help from rain, they appear to have largely succeeded (with the exception of some radiation released when radioactive vegetation was burned), although a new one-acre blaze broke out at a sensitive part of the lab. Officials blamed a squirrel.

As Reuters reports:",2017-11-18T20:01:27.400599,2018-02-07 23:39:33.852671,2018-02-07 23:39:33.852696,"Nuclear Problems In Britain, Japan, France and the U.S.","Posted On, Black Swan, حاتم حماد",,[''],,,,
8064,3275667,trueeconomics.blogspot.com,unknown,http://trueeconomics.blogspot.com/2013/09/292013-sunday-times-august-25.html,"“It is not true that people stop pursuing dreams because they grow old, they grow old because they stop pursuing dreams.” Gabriel Garcí­a Márquez





Nassim Nicholas Taleb was asked whether public protests in Athens is a Black Swan Event. He replied: “No. The real Black Swan Event is that people are not rioting against the banks in London and New York.”



",2017-11-18T20:01:27.400599,2018-02-07 23:39:33.852671,2018-02-07 23:39:33.852696,2013: Sunday Times August 25: Construction Sector Revival?,"Constantin Gurdgiev, View My Complete Profile",,[''],,"Irish construction sector PMI, Euro area bonds, Irish construction industry, Euro area bond yields",,
8065,3275668,trueeconomics.blogspot.com,unknown,http://trueeconomics.blogspot.com/2013/09/292013-irish-students-at-world.html,"“It is not true that people stop pursuing dreams because they grow old, they grow old because they stop pursuing dreams.” Gabriel Garcí­a Márquez





Nassim Nicholas Taleb was asked whether public protests in Athens is a Black Swan Event. He replied: “No. The real Black Swan Event is that people are not rioting against the banks in London and New York.”



",2017-11-18T20:01:27.400599,2018-02-07 23:39:33.852671,2018-02-07 23:39:33.852696,2013: Irish students at World Statistics Congress 2013,"Constantin Gurdgiev, View My Complete Profile",,[''],,"Irish maths students, Irish students",,
8066,3275669,trueeconomics.blogspot.com,unknown,http://trueeconomics.blogspot.com/2013/09/592013-sunday-times-september-1.html,"“It is not true that people stop pursuing dreams because they grow old, they grow old because they stop pursuing dreams.” Gabriel Garcí­a Márquez





Nassim Nicholas Taleb was asked whether public protests in Athens is a Black Swan Event. He replied: “No. The real Black Swan Event is that people are not rioting against the banks in London and New York.”



",2017-11-18T20:01:27.400599,2018-02-07 23:39:33.852671,2018-02-07 23:39:33.852696,"2013: Sunday Times, September 1: Mortgages Defaults & Arrears","Constantin Gurdgiev, View My Complete Profile",,[''],,"immigration in Ireland, mortgages arrears in Ireland, Irish mortgages arrears, OECD migration, Irish banks, Irish mortgages defaults, strategic defaults",,
8067,3275670,trueeconomics.blogspot.com,unknown,http://trueeconomics.blogspot.com/2013/09/592013-cautionary-note-on-irish.html,"“It is not true that people stop pursuing dreams because they grow old, they grow old because they stop pursuing dreams.” Gabriel Garcí­a Márquez





Nassim Nicholas Taleb was asked whether public protests in Athens is a Black Swan Event. He replied: “No. The real Black Swan Event is that people are not rioting against the banks in London and New York.”



",2017-11-18T20:01:27.400599,2018-02-07 23:39:33.852671,2018-02-07 23:39:33.852696,2013: A Cautionary Note on Irish Services PMIs,"Constantin Gurdgiev, View My Complete Profile",,[''],,"Ireland PMI services, Irish services, Services activity in Ireland",,
8068,3275671,washingtonsblog.com,bias,http://www.washingtonsblog.com/2010/10/the-real-danger-from-the-foreclosure-crisis.html,"

People were told that the investment in their house was as solid as a rock:

Unfortunately, millions are now upside down, because the housing bubble – fed to a large extent by fraud – has burst:



And the people who supposedly verified the accuracy of mortgage documents never did so, and – in many cases – weren’t who they said there were:

The foreclosure scandal will likely depress the real estate market, as clear title for millions of homeowners comes into question.

This is obviously a huge problem.

But the largest problem for the economy could be – not from mortgages themselves – but from the securitizations of those mortgages:

Joshua Rosner – noted bond analyst, and Managing Director at independent research consultancy Graham Fisher & Co – told his clients Tuesday, that the impact from foreclosure gate on the securitized market could be huge.

As Shahien Nasiripour reports:

[Rosner] said he believes the paperwork problems regarding foreclosed properties will ultimately be resolved, he wrote that “We have a larger and more significant concern, which, if proved out, could call into question the validity of nearly all securitizations.” *** Rosner said, the current scandal “may give investors an opening to challenge the legality of deals, threatening to unnerve financial markets.” *** Those challenges, which would result from the revelations unearthed during the foreclosure process, could then be used to investigate the documentation practices that occurred when these mortgages were first given to borrowers. Inflated income levels, fake home appraisals and other lies inserted into mortgage documents — something Wall Street and Washington have long suspected, but never truly investigated — could then be used to force big banks to buy back the garbage they peddled in the first place to unwitting investors. Another possibility is that trustees, who oversee the flow of documents from the originator of the mortgage to the vehicle that holds those documents for investors, may not have properly performed their role, either. *** Just four firms dominate the trustee market for mortgage-backed securities in which the mortgages aren’t guaranteed by Uncle Sam: Deutsche Bank, U.S. Bancorp, Bank of New York Mellon, and HSBC serve as trustees for 70.5 percent of all such issuance since 2005, according to Asset-Backed Alert, an industry newsletter and data provider. An additional four firms — Wells Fargo, Bank of America, JPMorgan Chase, and Citigroup — control 29.1 percent, Asset-Backed Alert data show. All told, these eight firms have served as trustees for 99.6 percent of all private-label mortgage-backed securities issued since 2005. Were the document errors now cropping up in a handful of cases “to be found to have resulted from [the] widespread failure of issuers and trusts” to properly handle and transfer documents, “there would … appear to be a strong legal basis for the calling into question [of] securitizations,” Rosner wrote.

http://viewer.docstoc.com/ var docstoc_docid=”57381448″;var docstoc_title=”Joshua Rosner On Foreclosure Fraud”;var docstoc_urltitle=”Joshua Rosner On Foreclosure Fraud”;

Joshua Rosner On Foreclosure Fraud

As David Faber notes:



The worry centers on the mortgage loan pools created by many of the big banks as they fed the seemingly endless desire for mortgage-backed securities and CDO’s (collateralized debt obligations) made from them. It appears the mortgage content of many of those pools—created when the banks were dominating the mortgage securitization market in 2005, 2006 and 2007—may have been misrepresented. For example, an underwriter may have maintained that 80 percent of the mortgages in the pool were for primary residences when in fact far fewer were for that purpose. Or the underwriter stated that only 10 percent of the pool would be made of of “no-doc” loans—those that include less documentation about the borrower—when in fact the percentage was far higher. That could be fraud, and if so, the creator of the mortgage pool could be liable. Given that the market for private label RMBS (residential mortgage-backed securities) was $$1.5 trillion, the potential liability may be considerable. And while most of the originators of these mortgages are long gone, the securitizers are not.

(Because many there may be problems with many commercial mortgages as well, trillions more in commercial mortgage backed securities may also be at issue.)

Joshua Rosner agrees.

Rosner told Elliot Spitzer, the banks and rating agencies knew that 28% of the loans which the banks securitized and sold to pension funds and other investors didn’t meet underwriting standards. And yet they turned around and processed them into sausage (securitized them) and sold them to investors, representing that they did meet underwriting standards.

Rosner said that the rating agencies apparently intentionally avoided looking into this, since the more deals they approved, the more profits the rating agencies got. [For background on the financial incentive of rating agencies to give high ratings to literally anything, see this.]

And Rosner points out that – knowing about the high percentage mortgages which failed to meet underwriting standards – the big banks then bet against the housing market. Spitzer called that trading on inside information:

The potential securitization problem is why bank stocks are now in trouble. See this, this and this.

And as former Managing Director of Goldman Sachs Nomi Prins points out, the Bernanke and Geithner are terrified of a meltdown in the securitization market as well:

The free-market, let the banks do what they do mentality was what allowed them to create a $$14 trillion mountain of securities backed by precarious mortgages to begin with. *** But the real reason for Geithner’s reluctance about a foreclosure moratorium is that he’s scared stiff about those securities – because even if he won’t admit it, he knows that the bailout wasn’t just about TARP and Bernanke isn’t just an economic savior. *** If foreclosed homes couldn’t be sold because of fraudulent paperwork or had to wait for more detailed inspections, you can imagine how difficult selling assets stuffed with faulty loans might be. If it’s tough to find a title for a foreclosed home, think how tough it is to back the related loan out of a pyramid of securities sitting on top of it. See, the loan that might be analyzed in a foreclosure situation could be part of a chain connecting the underlying home to 20 or 50 different securitized assets, all depending on it for either the interest payments the loan was supposed to provide, or the value of the foreclosure property if those payments stopped (in Wall Street speak, the “recovery value”). If a foreclosed property isn’t selling, it’s not recovering any money back to any asset waiting for it. Think what that can do to the value of toxic assets living at the Fed and the Treasury Department. Kill it. The reason TARP and all the other subsidies happened was that Hank Paulson, Ben Bernanke, Tim Geithner (the pillage gang) and the most powerful Wall Street CEOs were scared. Banks had stopped trusting each other (no one cared about the person who couldn’t pay their mortgage, or had their home taken, whatever the reason). When there is no confidence in the market, there is no bid for securities, no matter what the reason. The banks couldn’t pay for all their leverage and they were facing bankruptcy if the system remained seized up. So the gang paid to keep the securitization market going, by finding a home or back-up home for the assets. They did not propose any remotely effective plan to help individuals at the loan level …. They merely enabled the worst practices and excesses to keep going in the name of saving the country from a greater depression, by shifting them to Washington and providing the illusion of demand for them. Foreclosure fraud is not new. Many sane people and organizations have been talking about fraud for years — you don’t manufacture $$14 trillion worth of mortgage-backed securities and all their permutations and mega leverage out of $$1.4 trillion worth of subprime loans in five years without cutting a lot of corners. Banks knew that. But when the value of their assets plummeted, unlike individual borrowers, they got to dump them on the Fed and the Treasury department, while receiving cash injections and guarantees, and cheap money subsidies in return.

See this for more information on the government’s ill-conceived effort to prop up the prices of securitized assets.

As Congressman Brad Miller told Dylan Ratigan, failure to use subpoena power to audit the quality of the mortgages in the securitized pools held by Fannie and Freddie and to pursue all available legal rights to protect taxpayers from getting stuck with the bill for toxic securitized assets would constitute yet another stealth bailout of the big banks:

http://www.msnbc.msn.com/id/32545640",2017-11-18T20:01:27.400599,2018-02-07 23:39:33.852671,2018-02-07 23:39:33.852696,The Real Danger From the Foreclosure Crisis,"Posted On, Black Swan, حاتم حماد",,[''],,,,
8069,3275672,trueeconomics.blogspot.com,unknown,http://trueeconomics.blogspot.com/2013/09/592013-irish-services-sector-activity.html,"“It is not true that people stop pursuing dreams because they grow old, they grow old because they stop pursuing dreams.” Gabriel Garcí­a Márquez





Nassim Nicholas Taleb was asked whether public protests in Athens is a Black Swan Event. He replied: “No. The real Black Swan Event is that people are not rioting against the banks in London and New York.”



",2017-11-18T20:01:27.400599,2018-02-07 23:39:33.852671,2018-02-07 23:39:33.852696,2013: Irish Services Sector Activity Index: July 2013,"Constantin Gurdgiev, View My Complete Profile",,[''],,"Irish Services Index, Irish Services PMI, Innovation Island, Enterprise Ireland, Irish economy, IDA, Irish knowledge economy, Irish smart economy, Irish services, Innovation Ireland",,
8070,3275673,trueeconomics.blogspot.com,unknown,https://trueeconomics.blogspot.com/search/label/Public%20procurement,"“It is not true that people stop pursuing dreams because they grow old, they grow old because they stop pursuing dreams.” Gabriel Garcí­a Márquez





Nassim Nicholas Taleb was asked whether public protests in Athens is a Black Swan Event. He replied: “No. The real Black Swan Event is that people are not rioting against the banks in London and New York.”



",2017-11-18T20:01:27.400599,2018-02-07 23:39:33.852671,2018-02-07 23:39:33.852696,True Economics,"Constantin Gurdgiev, View My Complete Profile",,[''],"Economics, Europe, Financial Markets, Investment, Economics, Financial Crisis, Banks, Finance, Euro, Russia, Ireland, Fiscal, Risk, Hedge, Gold","Corruption in Ireland, EU corruption, Public procurement",,
8071,3275674,trueeconomics.blogspot.com,unknown,https://trueeconomics.blogspot.com/2011/05/15052011-public-procurement.html,"“It is not true that people stop pursuing dreams because they grow old, they grow old because they stop pursuing dreams.” Gabriel Garcí­a Márquez





Nassim Nicholas Taleb was asked whether public protests in Athens is a Black Swan Event. He replied: “No. The real Black Swan Event is that people are not rioting against the banks in London and New York.”



",2017-11-18T20:01:27.400599,2018-02-07 23:39:33.852671,2018-02-07 23:39:33.852696,2011: Public procurement,"Constantin Gurdgiev, View My Complete Profile",,[''],,"Corruption in Ireland, EU corruption, Public procurement",,
8072,3275675,trueeconomics.blogspot.com,unknown,https://trueeconomics.blogspot.com/search/label/corruption%20in%20Europe,"“It is not true that people stop pursuing dreams because they grow old, they grow old because they stop pursuing dreams.” Gabriel Garcí­a Márquez





Nassim Nicholas Taleb was asked whether public protests in Athens is a Black Swan Event. He replied: “No. The real Black Swan Event is that people are not rioting against the banks in London and New York.”



",2017-11-18T20:01:27.400599,2018-02-07 23:39:33.852671,2018-02-07 23:39:33.852696,True Economics,"Constantin Gurdgiev, View My Complete Profile",,[''],"Economics, Europe, Financial Markets, Investment, Economics, Financial Crisis, Banks, Finance, Euro, Russia, Ireland, Fiscal, Risk, Hedge, Gold","Corruption in Ireland, Ireland, EU corruption, capital flight from Cyprus, corruption in Europe, corruption, Cyprus, Euro area crisis, Transparency International",,
8073,3275676,rinf.com,political,http://rinf.com/alt-news/multimedia/video-human-error-no-criminal-charges-for-us-army-personnel-over-kunduz-hospital-bombing/,"The Pentagon will not place criminal charges on the military personnel responsible for the airstrike on a Doctors Without Borders hospital in Afghanistan last …



Via Youtube",2017-11-18T20:01:27.400599,2018-02-07 23:39:33.852671,2018-02-07 23:39:33.852696,Video: ‘Human error’: No criminal charges for US army personnel over Kunduz hospital bombing,Legal Eagle,,[''],The Pentagon will not place criminal charges on the military personnel responsible for the airstrike on a Doctors Without Borders hospital in Afghanistan l,"RT, *, Kunduz hospital bombing, Human error, hospital in Afghanistan, Afghanis..., No criminal charges for US army personnel, Doctors Without Borders, Russia Today",,
8074,3275677,washingtonsblog.com,bias,http://www.washingtonsblog.com/2012/01/4-minute-video-us-war-murders-end-when-us-war-criminals-arrested.html,"National Security Notice

We are NOT calling for the overthrow of the government. In fact, we are calling for the reinstatement of our government.

We are not calling for lawlessness. We are calling for an end to lawlessness and lack of accountability and a return to the rule of law.

Rather than trying to subvert the constitution, we are calling for its enforcement.

We are patriotic Americans born and raised in this country. We love the U.S. We don't seek to destroy or attack America ... we seek to restore her to strength, prosperity, liberty and respect.

We don't support or like Al Qaeda, ISIS, the Taliban, or any similar or supporting groups. We think they are all disgusting.

The nation's top legal scholars say that draconian security laws which violate the Constitution should not apply to Americans.

Should you attempt to shut down this site or harass its authors, you are anti-liberty, anti-justice, anti-American ... and undermining America's national security.

Copyright Notice

This site provides political commentary, education and parody protected by the fair use and My Lai/Zapruder exceptions to copyright law.

We are not copyright pirates. We do not seek to destroy all copyright law.

Even the country's top copyright lawyers oppose draconian anti-piracy laws.

FAIR USE NOTICE: This site contains copyrighted material the use of which has not always been specifically authorized by the copyright owner. We are making such material available in our efforts to advance understanding of political, economic, scientific, and educational issues. We believe this constitutes a 'fair use' of any such copyrighted material as provided for in section 107 of the US Copyright Law. In accordance with Title 17 U.S.C. Section 107, the material on this site is distributed without profit to those who have expressed a prior interest in receiving the included information for research and educational purposes. For more information go to:

http://www.law.cornell.edu/uscode/17/107.shtml.

If you wish to use copyrighted material from this site for purposes of your own that go beyond 'fair use', you must obtain permission from the copyright owner.",2017-11-18T20:01:27.400599,2018-02-07 23:39:33.852671,2018-02-07 23:39:33.852696,4-minute video: US war-murders end when US War Criminals arrested,"Posted On, Black Swan, حاتم حماد, Jay Rowland",,[''],,,,
8075,3275678,washingtonsblog.com,bias,http://www.washingtonsblog.com/2009/06/translate-messages-written-in-iranian-language-or-write-to-those-in-iran.html,"National Security Notice

We are NOT calling for the overthrow of the government. In fact, we are calling for the reinstatement of our government.

We are not calling for lawlessness. We are calling for an end to lawlessness and lack of accountability and a return to the rule of law.

Rather than trying to subvert the constitution, we are calling for its enforcement.

We are patriotic Americans born and raised in this country. We love the U.S. We don't seek to destroy or attack America ... we seek to restore her to strength, prosperity, liberty and respect.

We don't support or like Al Qaeda, ISIS, the Taliban, or any similar or supporting groups. We think they are all disgusting.

The nation's top legal scholars say that draconian security laws which violate the Constitution should not apply to Americans.

Should you attempt to shut down this site or harass its authors, you are anti-liberty, anti-justice, anti-American ... and undermining America's national security.

Copyright Notice

This site provides political commentary, education and parody protected by the fair use and My Lai/Zapruder exceptions to copyright law.

We are not copyright pirates. We do not seek to destroy all copyright law.

Even the country's top copyright lawyers oppose draconian anti-piracy laws.

FAIR USE NOTICE: This site contains copyrighted material the use of which has not always been specifically authorized by the copyright owner. We are making such material available in our efforts to advance understanding of political, economic, scientific, and educational issues. We believe this constitutes a 'fair use' of any such copyrighted material as provided for in section 107 of the US Copyright Law. In accordance with Title 17 U.S.C. Section 107, the material on this site is distributed without profit to those who have expressed a prior interest in receiving the included information for research and educational purposes. For more information go to:

http://www.law.cornell.edu/uscode/17/107.shtml.

If you wish to use copyrighted material from this site for purposes of your own that go beyond 'fair use', you must obtain permission from the copyright owner.",2017-11-18T20:01:27.400599,2018-02-07 23:39:33.852671,2018-02-07 23:39:33.852696,"Translate Messages Written in Iranian Language, Or Write to Those in Iran","Posted On, Black Swan, حاتم حماد",,[''],,,,
8076,3275679,trueeconomics.blogspot.com,unknown,https://trueeconomics.blogspot.com/search/label/capital%20flight%20from%20Cyprus,"“It is not true that people stop pursuing dreams because they grow old, they grow old because they stop pursuing dreams.” Gabriel Garcí­a Márquez





Nassim Nicholas Taleb was asked whether public protests in Athens is a Black Swan Event. He replied: “No. The real Black Swan Event is that people are not rioting against the banks in London and New York.”



",2017-11-18T20:01:27.400599,2018-02-07 23:39:33.852671,2018-02-07 23:39:33.852696,True Economics,"Constantin Gurdgiev, View My Complete Profile",,[''],"Economics, Europe, Financial Markets, Investment, Economics, Financial Crisis, Banks, Finance, Euro, Russia, Ireland, Fiscal, Risk, Hedge, Gold","Cyprus, capital flight from Cyprus, EU corruption, corruption in Europe, Euro area crisis",,
8077,3275680,trueeconomics.blogspot.com,unknown,http://trueeconomics.blogspot.com/2013/09/592013-ibm-64-of-global-cmos-want-to.html,"“It is not true that people stop pursuing dreams because they grow old, they grow old because they stop pursuing dreams.” Gabriel Garcí­a Márquez





Nassim Nicholas Taleb was asked whether public protests in Athens is a Black Swan Event. He replied: “No. The real Black Swan Event is that people are not rioting against the banks in London and New York.”



",2017-11-18T20:01:27.400599,2018-02-07 23:39:33.852671,2018-02-07 23:39:33.852696,2013: IBM: 64% of global CMOs want to approach customers as individuals,"Constantin Gurdgiev, View My Complete Profile",,[''],,"RACE, IBM, digital, digital economy, human capital economy, C-suite, Social Media, Institute for Business Value",,
